index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2063,651,Isis,American Double / Imperial IPA,16.0 oz.,0.091%,91,25,Sun King Brewing Company,Indianapolis,IN
2064,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,16.0 oz,0.09%,30,25,Sun King Brewing Company,Indianapolis,IN
2065,532,Grapefruit Jungle (GFJ) (2011),American IPA,16.0 oz.,0.075,77,25,Sun King Brewing Company,Indianapolis,IN
2066,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16.0 ounce,0.055,23,25,Sun King Brewing Company,Indianapolis,IN
2067,394,Johan the Barleywine,English Barleywine,16.0 oz,0.099%,60,25,Sun King Brewing Company,Indianapolis,IN
2068,213,Wee Mac Scottish-Style Ale,Scottish Ale,16.0 oz.,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
2069,55,Sunlight Cream Ale,Cream Ale,16.0 oz,0.053,20,25,Sun King Brewing Company,Indianapolis,IN
2070,54,Osiris Pale Ale (2010),American Pale Ale (APA),16.0 oz. Alumi-Tek,0.055999999999999994%,50,25,Sun King Brewing Company,Indianapolis,IN
2071,1207,Dam Lager,American Amber / Red Lager,12.0 OZ.,0.045,N/A,455,Sunken City Brewing Company,Hardy,VA
2072,1206,Red Clay IPA,American IPA,12.0 ounce,0.07,N/A,455,Sunken City Brewing Company,Hardy,VA
2073,2543,Todd the Axe Man,American IPA,16.0 oz.,0.07200000000000001%,N/A,61,Surly Brewing Company,Brooklyn Center,MN
2074,2409,Doomtree,Extra Special / Strong Bitter (ESB),16.0 oz.,0.057,N/A,61,Surly Brewing Company,Brooklyn Center MN,
2075,1739,BLAKKR,American Black Ale,16.0 oz,0.099%,85,61,Surly Brewing Company,Brooklyn Center,MN
2076,1112,Overrated! West Coast Style IPA,American IPA,16.0 ounce,0.073%,69,61,Surly Brewing Company,Brooklyn Center,MN
2077,329,WET,American IPA,16.0 ounce,0.075,90,61,Surly Brewing Company,Brooklyn Center,MN
2078,19,Bitter Brewer,English Bitter,16.0 ounce,0.04,37,61,Surly Brewing Company,Brooklyn Center,MN
2079,18,SurlyFest,Rye Beer,16.0 oz,0.055,34,61,Surly Brewing Company,Brooklyn Center,MN
2080,17,Coffee Bender,American Brown Ale,16.0 oz,0.051,45,61,Surly Brewing Company,Brooklyn Center,MN
2081,16,Bender,American Brown Ale,16.0 oz.,0.051,45,61,Surly Brewing Company,Brooklyn Center,MN
2082,15,Abrasive Ale,American Double / Imperial IPA,16.0 OZ.,0.09699999999999999%,120,61,Surly Brewing Company,Brooklyn Center,MN
2083,14,Hell,Keller Bier / Zwickel Bier,16.0 oz.,0.051%,20,61,Surly Brewing Company,Brooklyn Center,MN
2084,13,CynicAle,Saison / Farmhouse Ale,16.0 oz.,0.067,33,61,Surly Brewing Company,Brooklyn Center,MN
2085,12,Furious,American IPA,16.0 oz. Alumi-Tek,0.062,99,61,Surly Brewing Company,Brooklyn Center,MN
2086,1242,Big Nose,American IPA,12.0 oz,0.073,50,447,Swamp Head Brewery,Gainesville,FL
2087,1241,Cotton Mouth,Witbier,12.0 oz.,0.05%,10,447,Swamp Head Brewery,Gainesville,FL
2088,1240,Stump Knocker Pale Ale,American Pale Ale (APA),12.0 OZ.,0.056,35,447,Swamp Head Brewery,Gainesville,FL
2089,1239,Midnight Oil,Oatmeal Stout,12.0 OZ.,0.05,38,447,Swamp Head Brewery,Gainesville,FL
2090,1238,Wild Night,Cream Ale,12.0 oz,0.059000000000000004%,18,447,Swamp Head Brewery,Gainesville,FL
2091,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0 OZ.,0.045,N/A,381,Swashbuckler Brewing Company,Manheim,PA
2092,2568,Take Two Pils,German Pilsener,12.0 oz.,0.055,35,49,SweetWater Brewing Company,Atlanta,GA
2093,2551,Waterkeeper,Hefeweizen,12.0 oz.,0.057%,N/A,49,SweetWater Brewing Company,Atlanta,GA
2094,1710,SweetWater IPA,American IPA,12.0 oz.,0.064%,N/A,49,SweetWater Brewing Company,Atlanta,GA
2095,1709,420 Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.054,N/A,49,SweetWater Brewing Company,Atlanta,GA
2096,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12.0 ounce,0.08,95,449,TailGate Beer,San Diego,CA
2097,1164,TailGate Saison,Saison / Farmhouse Ale,12.0 oz.,0.05%,N/A,449,TailGate Beer,San Diego,CA
2098,663,TailGate IPA,American IPA,24.0 oz.,0.05,44,449,TailGate Beer,San Diego,CA
2099,662,TailGate IPA,American IPA,12.0 oz. Silo Can,0.05,44,449,TailGate Beer,San Diego,CA
2100,623,TailGate Hefeweizen,Hefeweizen,24.0 oz.,0.049%,28,449,TailGate Beer,San Diego,CA
2101,622,Blacktop Blonde,American Blonde Ale,24.0 oz.,0.05%,19,449,TailGate Beer,San Diego,CA
2102,362,Blacktop Blonde,American Blonde Ale,12.0 oz,0.05,19,449,TailGate Beer,San Diego,CA
2103,361,TailGate Hefeweizen,Hefeweizen,12.0 ounce,0.049%,28,449,TailGate Beer,San Diego,CA
2104,2575,Wooden Rooster,Tripel,16.9 OZ.,0.085,34,45,Tallgrass Brewing Company,Manhattan,KS
2105,2555,Ginger Peach Saison,Saison / Farmhouse Ale,16.0 oz.,0.048%,20,45,Tallgrass Brewing Company,Manhattan,KS
2106,1736,Zombie Monkie,American Porter,16.0 oz.,0.062,35,45,Tallgrass Brewing Company,Manhattan,KS
2107,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0 OZ.,0.055999999999999994%,20,45,Tallgrass Brewing Company,Manhattan,KS
2108,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16.0 oz,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2109,1017,Ethos IPA,American IPA,16.0 oz,0.068%,110,45,Tallgrass Brewing Company,Manhattan,KS
2110,1009,Tallgrass Pub Ale,American Brown Ale,16.0 oz,0.044000000000000004%,12,45,Tallgrass Brewing Company,Manhattan,KS
2111,912,Oasis,Extra Special / Strong Bitter (ESB),16.0 ounce,0.072,93,45,Tallgrass Brewing Company,Manhattan,KS
2112,765,Buffalo Sweat,Milk / Sweet Stout,16.0 oz.,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2113,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16.0 ounce,0.05%,20,45,Tallgrass Brewing Company,Manhattan KS,
2114,595,8-Bit Pale Ale,American Pale Ale (APA),16.0 oz.,0.052,N/A,45,Tallgrass Brewing Company,Manhattan,KS
2115,537,Velvet Rooster,Tripel,16.0 OZ.,0.085,N/A,45,Tallgrass Brewing Company,Manhattan,KS
2116,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12.0 ounce,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2117,105,Köld Lager (2010),German Pilsener,16.0 oz,0.05,16,45,Tallgrass Brewing Company,Manhattan,KS
2118,104,Oasis (2010),American Double / Imperial IPA,16.0 oz.,0.07200000000000001%,93,45,Tallgrass Brewing Company,Manhattan,KS
2119,103,Tallgrass Ale,American Brown Ale,16.0 oz.,0.044,22,45,Tallgrass Brewing Company,Manhattan,KS
2120,102,Buffalo Sweat (2010),Milk / Sweet Stout,16.0 oz,0.05%,20,45,Tallgrass Brewing Company,Manhattan,KS
2121,101,Tallgrass IPA,American IPA,16.0 oz,0.063,60,45,Tallgrass Brewing Company,Manhattan,KS
2122,1433,Hat Trick Hop IPA,American IPA,16.0 oz. Alumi-Tek,0.068,N/A,409,Tamarack Brewing Company,Lakeside,MT
2123,1432,Yard Sale Amber Ale,American Amber / Red Ale,16.0 oz.,0.055999999999999994%,N/A,409,Tamarack Brewing Company,Lakeside,MT
2124,936,Loafin Bräu,Altbier,16.0 oz.,0.055,N/A,490,Tampa Bay Brewing Company,Tampa,FL
2125,544,Old Elephant Foot IPA,American IPA,16.0 oz. Alumi-Tek,0.07%,80,490,Tampa Bay Brewing Company,Tampa,FL
2126,2640,Peck's Porter,American Porter,16.0 oz.,0.065,35,7,Tapistry Brewing,Bridgman,MI
2127,2448,Reactor,American IPA,16.0 oz.,0.07%,N/A,7,Tapistry Brewing,Bridgman,MI
2128,2447,Mr. Orange,Witbier,16.0 oz,0.057,N/A,7,Tapistry Brewing,Bridgman,MI
2129,2601,Deduction,Dubbel,12.0 oz,0.08,22,28,Taxman Brewing Company,Bargersville,IN
2130,973,Face Down Brown Ale,American Brown Ale,12.0 ounce,0.057,N/A,480,Telluride Brewing Company,Telluride,CO
2131,827,Tempter IPA,American IPA,12.0 oz.,0.064,N/A,480,Telluride Brewing Company,Telluride,CO
2132,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12.0 oz.,0.055,N/A,480,Telluride Brewing Company,Telluride,CO
2133,2155,Smittytown,Extra Special / Strong Bitter (ESB),12.0 oz.,0.048%,N/A,210,Temperance Beer Company,Evanston IL,
2134,1982,Greenwood Beach,Fruit / Vegetable Beer,12.0 oz. Alumi-Tek,0.04%,N/A,210,Temperance Beer Company,Evanston,IL
2135,1939,Gatecrasher,English India Pale Ale (IPA),12.0 ounce,0.066,N/A,210,Temperance Beer Company,Evanston,IL
2136,1082,RecreationAle,American Pale Ale (APA),12.0 oz,0.047%,42,469,Terrapin Brewing Company,Athens GA,
2137,2119,First Stand,Saison / Farmhouse Ale,12.0 ounce,0.055,35,215,Texian Brewing Co.,Richmond,TX
2138,2118,Battle LIne,American Brown Ale,12.0 oz,0.063,23,215,Texian Brewing Co.,Richmond,TX
2139,2117,Broken Bridge,Dunkelweizen,12.0 oz,0.056,12,215,Texian Brewing Co.,Richmond,TX
2140,2116,Brutus,English India Pale Ale (IPA),12.0 oz.,0.071,69,215,Texian Brewing Co.,Richmond,TX
2141,1916,Petit Mutant,American Wild Ale,16.0 oz,0.06,N/A,272,The Alchemist,Waterbury,VT
2142,1915,The Crusher,American Double / Imperial IPA,16.0 oz.,0.096%,N/A,272,The Alchemist,Waterbury,VT
2143,1914,Beelzebub,American Double / Imperial Stout,16.0 oz.,0.08,N/A,272,The Alchemist,Waterbury,VT
2144,1810,Focal Banger,American IPA,16.0 oz.,0.07,N/A,272,The Alchemist,Waterbury VT,
2145,1111,Heady Topper,American Double / Imperial IPA,16.0 oz. Alumi-Tek,0.08,120,272,The Alchemist,Waterbury,VT
2146,379,Heady Topper,American Double / Imperial IPA,16.0 oz. Alumi-Tek,0.08,120,272,The Alchemist,Waterbury,VT
2147,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12.0 ounce,0.046%,20,457,The Black Tooth Brewing Company,Sheridan,WY
2148,1199,Indian Paintbrush IPA,American IPA,12.0 ounce,0.07%,75,457,The Black Tooth Brewing Company,Sheridan,WY
2149,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,12.0 ounce,0.048%,16,457,The Black Tooth Brewing Company,Sheridan,WY
2150,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,12.0 oz.,0.059,15,457,The Black Tooth Brewing Company,Sheridan,WY
2151,1945,Birdhouse Pale Ale,Belgian Pale Ale,12.0 ounce,0.05,N/A,262,The Brewer's Art,Baltimore,MD
2152,1079,Ozzy,Belgian Pale Ale,12.0 oz,0.073,N/A,262,The Brewer's Art,Baltimore,MD
2153,94,Resurrection,Dubbel,12.0 oz,0.07%,N/A,262,The Brewer's Art,Baltimore,MD
2154,1748,Bronx Summer Pale Ale,American Pale Ale (APA),16.0 oz,0.052,16,329,The Bronx Brewery,Bronx,NY
2155,1747,Bronx Black Pale Ale,American Black Ale,16.0 oz,0.057%,46,329,The Bronx Brewery,Bronx,NY
2156,1037,Bronx Pale Ale,American Pale Ale (APA),16.0 ounce,0.063,50,329,The Bronx Brewery,Bronx,NY
2157,2594,Surfrider,American Pale Ale (APA),16.0 ounce,0.052,35,33,The Dudes' Brewing Company,Torrance,CA
2158,2035,Kolschtal Eddy,Kölsch,16.0 oz.,0.055%,N/A,33,The Dudes' Brewing Company,Torrance,CA
2159,2034,South Bay Session IPA,American IPA,16.0 oz,0.05,N/A,33,The Dudes' Brewing Company,Torrance,CA
2160,1562,Grandma's Pecan,English Brown Ale,16.0 oz.,0.069,34,33,The Dudes' Brewing Company,Torrance,CA
2161,1561,Double Trunk,American Double / Imperial IPA,16.0 oz,0.099,101,33,The Dudes' Brewing Company,Torrance,CA
2162,1749,Just IPA,American IPA,12.0 ounce,0.046,45,328,The Just Beer Project,Burlington,VT
2163,2455,Lionshead,American Pilsner,12.0 oz. Alumi-Tek,0.045,N/A,90,The Lion Brewery,Wilkes-Barre,PA
2164,963,Manhattan Gold Lager (1990),American Amber / Red Lager,12.0 ounce,,N/A,484,The Manhattan Brewing Company,New York,NY
2165,2638,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),16.0 oz.,0.052,N/A,9,The Mitten Brewing Company,Grand Rapids,MI
2166,1278,Northern Hawk Owl Amber,American Amber / Red Ale,12.0 OZ.,0.058,N/A,438,The Right Brain Brewery,Traverse City,MI
2167,1277,CEO Stout,American Stout,16.0 oz.,0.059,N/A,438,The Right Brain Brewery,Traverse City,MI
2168,1276,Will Power Pale Ale,American Pale Ale (APA),16.0 oz.,0.047,N/A,438,The Right Brain Brewery,Traverse City,MI
2169,1732,Curious Traveler Shandy,Shandy,12.0 oz.,0.044,N/A,334,The Traveler Beer Company,Burlington,VT
2170,2347,Hunny Do Wheat,American Pale Wheat Ale,12.0 oz. Alumi-Tek,0.048,18,142,Third Street Brewhouse,Cold Spring,MN
2171,1781,Three Way Pale Ale,American Pale Ale (APA),12.0 oz,0.052000000000000005%,N/A,142,Third Street Brewhouse,Cold Spring,MN
2172,1780,Rise to the Top,Cream Ale,12.0 oz,0.040999999999999995%,N/A,142,Third Street Brewhouse,Cold Spring,MN
2173,1779,Lost Trout Brown Ale,American Brown Ale,12.0 ounce,0.049,N/A,142,Third Street Brewhouse,Cold Spring,MN
2174,2421,Watermelon Ale,Fruit / Vegetable Beer,12.0 ounce,0.051%,11,108,Thomas Hooker Brewing Company,Bloomfield,CT
2175,2319,Knotty Blonde Ale,American Blonde Ale,12.0 oz. Alumi-Tek,0.04%,18,153,Three Creeks Brewing,Sisters,OR
2176,2317,Fivepine Chocolate Porter,American Porter,12.0 oz.,0.062,40,153,Three Creeks Brewing,Sisters,OR
2177,2316,Hoodoo Voodoo IPA,American IPA,12.0 oz.,0.062,82,153,Three Creeks Brewing,Sisters,OR
2178,1913,Hydraulion Red,Irish Red Ale,12.0 oz. Silo Can,0.053,22,273,Three Notch'd Brewing Company,Charlottesville,VA
2179,1912,40 Mile IPA,American IPA,12.0 oz,0.06,50,273,Three Notch'd Brewing Company,Charlottesville,VA
2180,2617,Citra Faced,American Pale Wheat Ale,16.0 oz,0.055%,64,21,Three Pints Brewing,Martinsville,IN
2181,2616,Pole Barn Stout,Oatmeal Stout,16.0 oz.,0.055,31,21,Three Pints Brewing,Martinsville,IN
2182,2615,Pale,American Pale Ale (APA),16.0 oz,0.054,37,21,Three Pints Brewing,Martinsville,IN
2183,2614,Yoshi's Nectar,California Common / Steam Beer,16.0 OZ.,0.053,27,21,Three Pints Brewing,Martinsville,IN
2184,1889,Leatherhead Red,American Amber / Red Ale,12.0 ounce,0.052,N/A,282,Thunderhead Brewing Company,Kearney,NE
2185,1222,Cropduster Mid-American IPA,American IPA,12.0 oz,0.065%,N/A,282,Thunderhead Brewing Company,Kearney,NE
2186,122,Golden Frau Honey Wheat,Braggot,12.0 oz,0.075,N/A,282,Thunderhead Brewing Company,Kearney,NE
2187,121,Cornstalker Dark Wheat,American Dark Wheat Ale,12.0 oz,,N/A,282,Thunderhead Brewing Company,Kearney NE,
2188,2623,Cafe Leche,American Porter,16.0 ounce,0.058,20,17,Tin Man Brewing Company,Evansville,IN
2189,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,16.0 oz,0.052,12,17,Tin Man Brewing Company,Evansville,IN
2190,2621,Csar,Russian Imperial Stout,16.0 oz,0.12,90,17,Tin Man Brewing Company,Evansville,IN
2191,1817,Klingon Warnog Roggen Dunkel,Roggenbier,16.0 OZ.,0.055%,N/A,17,Tin Man Brewing Company,Evansville,IN
2192,1449,Overlord Imperial IPA,American Double / Imperial IPA,16.0 ounce,0.085,115,17,Tin Man Brewing Company,Evansville,IN
2193,951,Alloy,American IPA,16.0 oz.,0.058,36,17,Tin Man Brewing Company,Evansville,IN
2194,950,Rivet Irish Red Ale,Irish Red Ale,16.0 oz,0.051,22,17,Tin Man Brewing Company,Evansville,IN
2195,949,3 Gear Robust Porter,American Porter,16.0 oz.,0.052,50,17,Tin Man Brewing Company,Evansville,IN
2196,948,Circuit Bohemian Pilsner,Czech Pilsener,16.0 oz.,0.045,35,17,Tin Man Brewing Company,Evansville IN,
2197,2321,Turnrow Harvest Ale,American Blonde Ale,12.0 ounce,0.055,N/A,152,Tin Roof Brewing Company,Baton Rouge,LA
2198,1755,Juke Joint IPA,American IPA,12.0 oz,0.07%,60,152,Tin Roof Brewing Company,Baton Rouge,LA
2199,1754,Parade Ground Coffee Porter,American Porter,12.0 oz,0.07,35,152,Tin Roof Brewing Company,Baton Rouge,LA
2200,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12.0 ounce,0.05,21,152,Tin Roof Brewing Company,Baton Rouge,LA
2201,529,Tin Roof Blonde Ale,American Blonde Ale,12.0 oz.,0.045,18,152,Tin Roof Brewing Company,Baton Rouge,LA
2202,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),12.0 oz,0.055,37,152,Tin Roof Brewing Company,Baton Rouge,LA
2203,494,Perfect Tin Amber,American Amber / Red Ale,12.0 oz.,0.045,28,152,Tin Roof Brewing Company,Baton Rouge,LA
2204,1856,IPA & a Half,American IPA,12.0 oz.,0.073,87,291,Tommyknocker Brewery,Idaho Springs,CO
2205,736,Ornery Amber Lager (2003),Vienna Lager,12.0 oz.,0.055%,33,291,Tommyknocker Brewery,Idaho Springs CO,
2206,1027,Big Island Shandy,Shandy,16.0 oz.,0.05,N/A,474,Tonka Beer Company,Minnetonka,MN
2207,1026,Preservation IPA,American IPA,16.0 oz.,0.068,N/A,474,Tonka Beer Company,Minnetonka,MN
2208,1938,Almanac IPA,American IPA,12.0 oz.,0.062,72,265,Tractor Brewing Company,Albuquerque,NM
2209,1937,Milk Mustachio Stout,Milk / Sweet Stout,12.0 oz,0.065%,N/A,265,Tractor Brewing Company,Albuquerque,NM
2210,1936,Farmer's Tan Red Ale,American Amber / Red Ale,12.0 oz. Alumi-Tek,0.06,30,265,Tractor Brewing Company,Albuquerque,NM
2211,594,Triangle India Pale Ale,American IPA,12.0 oz.,0.057,N/A,524,Triangle Brewing Company,Durham,NC
2212,114,Triangle White Ale,Witbier,12.0 ounce,0.05,N/A,524,Triangle Brewing Company,Durham,NC
2213,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12.0 ounce,0.08%,N/A,524,Triangle Brewing Company,Durham,NC
2214,2445,Troegenator,Doppelbock,16.0 ounce,0.082,N/A,97,Tröegs Brewing Company,Hershey,PA
2215,2444,Nugget Nectar,American Amber / Red Ale,16.0 ounce,0.075,93,97,Tröegs Brewing Company,Hershey,PA
2216,2203,Sunshine Pils,American Pilsner,12.0 oz.,0.045,45,97,Tröegs Brewing Company,Hershey,PA
2217,1510,Troegenator Doublebock,Doppelbock,16.0 ounce,0.08199999999999999%,25,97,Tröegs Brewing Company,Hershey,PA
2218,1509,Perpetual IPA,American IPA,12.0 ounce,0.075%,85,97,Tröegs Brewing Company,Hershey PA,
2219,433,Greenville Pale Ale,American Pale Ale (APA),12.0 oz.,0.055%,52,539,Twin Lakes Brewing Company,Greenville,DE
2220,641,Hoppy Boy,American IPA,16.0 ounce,0.062,65,520,Twisted Pine Brewing Company,Boulder,CO
2221,2588,Cow Creek,American Amber / Red Lager,12.0 ounce,0.054000000000000006%,26,38,Twisted X Brewing Company,Dripping Springs,TX
2222,2458,Chupahopra,American IPA,12.0 oz. Alumi-Tek,0.075,63,38,Twisted X Brewing Company,Dripping Springs,TX
2223,2212,Twisted X,American Adjunct Lager,12.0 oz.,0.051%,19,38,Twisted X Brewing Company,Dripping Springs,TX
2224,2235,Day Hike Session,American IPA,12.0 oz,0.041,41,190,Two Beers Brewing Company,Seattle,WA
2225,1661,Trailhead ISA,American IPA,12.0 oz,0.048,48,190,Two Beers Brewing Company,Seattle,WA
2226,1660,Immersion Amber,American Amber / Red Ale,12.0 oz,0.052000000000000005%,27,190,Two Beers Brewing Company,Seattle,WA
2227,1659,Evo IPA,American IPA,12.0 ounce,0.062%,70,190,Two Beers Brewing Company,Seattle,WA
2228,1438,Presidential Pils,Czech Pilsener,12.0 ounce,0.048,N/A,190,Two Beers Brewing Company,Seattle,WA
2229,1173,Evolutionary IPA (2012),American IPA,12.0 oz.,0.062%,70,190,Two Beers Brewing Company,Seattle,WA
2230,560,Persnickety Pale,American Pale Ale (APA),12.0 ounce,0.057,36,190,Two Beers Brewing Company,Seattle,WA
2231,519,SoDo Brown Ale,American Brown Ale,12.0 ounce,0.054,20,190,Two Beers Brewing Company,Seattle,WA
2232,518,Immersion Amber Ale (2011),American Amber / Red Ale,12.0 oz,0.052,27,190,Two Beers Brewing Company,Seattle,WA
2233,505,Evolutionary IPA (2011),American IPA,12.0 oz.,0.062,70,190,Two Beers Brewing Company,Seattle,WA
2234,482,Trailhead India Style Session Ale (2011),American IPA,12.0 ounce,0.048,48,190,Two Beers Brewing Company,Seattle,WA
2235,451,Panorama Wheat Ale,American Pale Wheat Ale,12.0 ounce,0.046,N/A,190,Two Beers Brewing Company,Seattle,WA
2236,2497,Wobble,American IPA,16.0 oz,0.063,69,74,Two Brothers Brewing Company,Warrenville,IL
2237,2246,Night Cat,American Dark Wheat Ale,12.0 oz,0.057999999999999996%,43,74,Two Brothers Brewing Company,Warrenville,IL
2238,1630,Night Cat (2014),American Dark Wheat Ale,12.0 oz.,0.057999999999999996%,43,74,Two Brothers Brewing Company,Warrenville,IL
2239,1284,Dog Days Lager,Dortmunder / Export Lager,12.0 oz.,0.051%,17,74,Two Brothers Brewing Company,Warrenville,IL
2240,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.051%,36,74,Two Brothers Brewing Company,Warrenville,IL
2241,1042,Atom Smasher,Märzen / Oktoberfest,12.0 oz,0.077,23,74,Two Brothers Brewing Company,Warrenville,IL
2242,1041,Testudo,Bière de Garde,12.0 ounce,0.045,N/A,74,Two Brothers Brewing Company,Warrenville,IL
2243,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),12.0 ounce,0.065,N/A,74,Two Brothers Brewing Company,Warrenville,IL
2244,861,Cane and Ebel,American Strong Ale,12.0 oz,0.07,68,74,Two Brothers Brewing Company,Warrenville,IL
2245,642,Outlaw IPA (2015),American IPA,12.0 OZ.,0.065%,N/A,74,Two Brothers Brewing Company,Warrenville,IL
2246,2037,The Gilded Age,Munich Helles Lager,12.0 oz,0.045,N/A,243,Two Henrys Brewing Company,Plant City,FL
2247,1285,No Limits Hefeweizen,Hefeweizen,16.0 oz.,0.05,N/A,435,Two Roads Brewing Company,Stratford,CT
2248,1189,Honeyspot Road White IPA,American White IPA,12.0 oz,0.06,N/A,435,Two Roads Brewing Company,Stratford,CT
2249,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,12.0 oz.,0.072,N/A,435,Two Roads Brewing Company,Stratford,CT
2250,1170,Workers Comp Saison,Saison / Farmhouse Ale,12.0 oz,0.048%,N/A,435,Two Roads Brewing Company,Stratford,CT
2251,1169,Ol' Factory Pils,German Pilsener,12.0 ounce,0.05%,N/A,435,Two Roads Brewing Company,Stratford,CT
2252,2310,PUNK'N,Pumpkin Ale,12.0 OZ.,0.05,10,159,Uinta Brewing Company,Salt Lake City,UT
2253,2100,Yard Sale Winter Lager,American Amber / Red Lager,12.0 oz,0.04,22,159,Uinta Brewing Company,Salt Lake City,UT
2254,1925,Trader Session IPA,American IPA,12.0 oz.,0.04,42,159,Uinta Brewing Company,Salt Lake City,UT
2255,1723,Hop Nosh IPA,American IPA,12.0 OZ.,0.073%,83,159,Uinta Brewing Company,Salt Lake City,UT
2256,1212,SUM'R,American Blonde Ale,12.0 ounce,0.04%,17,159,Uinta Brewing Company,Salt Lake City,UT
2257,1097,Organic Baba Black Lager,Schwarzbier,12.0 oz,0.04%,32,159,Uinta Brewing Company,Salt Lake City,UT
2258,1089,Hop Notch IPA (2013),American IPA,12.0 oz.,0.073,82,159,Uinta Brewing Company,Salt Lake City,UT
2259,1088,Cutthroat Pale Ale,American Pale Ale (APA),12.0 oz.,0.04%,34,159,Uinta Brewing Company,Salt Lake City,UT
2260,974,WYLD Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.04,29,159,Uinta Brewing Company,Salt Lake City,UT
2261,98,Pilsner Ukiah,German Pilsener,12.0 ounce,0.055,N/A,555,Ukiah Brewing Company,Ukiah,CA
2262,2372,The Green Room,American IPA,16.0 oz,0.06%,75,126,Uncle Billy's Brewery and Smokeh...,Austin,TX
